Index,Dataset,Mean distance,Fisher ratio,CalHara Index,DaBou Index,Number of cluster
49,yelp_review_polarity,0.4739186391216208,3.2712481021881104,5881.7041015625,1.6817598342895508,2,
50,dbpedia,0.6717576515813908,2.9714550971984863,408.23223876953125,1.9280009269714355,12,
51,dbpedia,0.6732514640402466,3.0113375186920166,413.7114562988281,1.6607866287231445,16,
52,yelp_review_polarity,0.4715429072560558,3.312441349029541,5955.76953125,1.9729002714157104,3,
53,amazon_review_full,0.28946724633303045,4.233919620513916,1899.971435546875,2.2955126762390137,4,
54,ag_news,0.4476233221581424,4.1877851486206055,2507.08740234375,2.2488155364990234,2,
55,amazon_review_polarity,0.3725856865427583,4.270256996154785,7677.921875,2.529193162918091,3,
56,dbpedia,0.6735283208032689,2.964620351791382,407.2932434082031,1.7807708978652954,16,
57,amazon_review_polarity,0.3751342048229465,4.296558380126953,7725.2119140625,2.385715961456299,2,
58,dbpedia,0.675700684175345,2.9529733657836914,405.6930847167969,1.852068543434143,13,
59,amazon_review_full,0.2877981876326279,4.22233772277832,1894.7740478515625,2.6905534267425537,3,
60,amazon_review_polarity,0.371897724765707,4.319229602813721,7765.974609375,2.2718594074249268,2,
61,yelp_review_polarity,0.47645165274358686,3.3120856285095215,5955.1298828125,2.0100317001342773,2,
62,dbpedia,0.6655508795661825,3.016591787338257,414.43328857421875,1.9149295091629028,11,
63,ag_news,0.45061656162051805,4.14851713180542,2483.578857421875,2.1010115146636963,7,
64,amazon_review_full,0.29309067726062493,4.215158939361572,1891.5526123046875,2.558163642883301,4,
65,yelp_review_polarity,0.47332099824961915,3.308626890182495,5948.9111328125,1.7038159370422363,2,
66,dbpedia,0.6727320176502308,2.9957680702209473,411.57244873046875,1.8976484537124634,13,
67,dbpedia,0.682452837129174,2.9597225189208984,406.6203308105469,1.9373146295547485,11,
68,ag_news,0.464332533626839,4.097010135650635,2452.743408203125,2.4261345863342285,4,
69,yelp_review_full,0.3641428510340726,3.189429759979248,1431.256591796875,0,0,
70,yelp_review_polarity,0.4702998821915874,3.303055763244629,5938.89404296875,0,0,
71,ag_news,0.440381901710316,4.195224761962891,2511.541259765625,2.423476219177246,2,
72,yelp_review_polarity,0.4717935398202826,3.315016746520996,5960.39990234375,2.153872013092041,2,
73,yelp_review_polarity,0.4737651074907869,3.2728281021118164,5884.544921875,1.932699203491211,3,
74,yelp_review_polarity,0.4763702228647162,3.271980047225952,5883.02001953125,2.1687660217285156,2,
75,ag_news,0.4562994934609378,4.13537073135376,2475.708740234375,2.1627824306488037,7,
76,dbpedia,0.66203276380161,3.0172312259674072,414.5211486816406,1.769135594367981,14,
77,dbpedia,0.6751687656553258,2.967167377471924,407.64312744140625,1.7048147916793823,15,
78,dbpedia,0.6620689248042687,3.003857374191284,412.68377685546875,1.7223490476608276,16,
79,yelp_review_polarity,0.485759474335282,3.240037202835083,5825.5869140625,1.7652192115783691,2,
80,yahoo_answers,0.3721804460337642,5.018997669219971,998.222900390625,2.605241298675537,4,
81,amazon_review_polarity,0.3740188280723184,4.284715175628662,7703.91796875,2.5222156047821045,2,
82,yelp_review_polarity,0.47899337361074384,3.3008365631103516,5934.904296875,1.9210823774337769,3,
83,ag_news,0.45654003992585784,4.1225175857543945,2468.013916015625,2.139171838760376,6,
84,ag_news,0.4612965129306758,4.095006465911865,2451.5439453125,2.623129367828369,2,
85,amazon_review_full,0.29018801500327146,4.133004188537598,1854.6856689453125,2.5536651611328125,4,
86,yahoo_answers,0.382562804086278,4.8913397789001465,972.8331298828125,2.2198500633239746,6,
87,amazon_review_full,0.2913735955946322,4.165241718292236,1869.1522216796875,2.4573121070861816,4,
88,amazon_review_polarity,0.36689765999532636,4.312476634979248,7753.8330078125,2.0006163120269775,3,
89,yelp_review_polarity,0.4694967245044002,3.352607011795044,6027.9873046875,1.8599250316619873,4,
90,yelp_review_polarity,0.4682906245173702,3.3346314430236816,5995.66748046875,1.8450409173965454,2,
91,yelp_review_full,0.35591985434220985,3.2646915912628174,1465.0303955078125,1.927889108657837,2,
92,dbpedia,0.6712385318815948,2.987576484680176,410.4470520019531,1.8449933528900146,14,
93,amazon_review_polarity,0.3805059815428346,4.235727310180664,7615.837890625,2.3498764038085938,5,
94,dbpedia,0.659630757499049,3.0292341709136963,416.1701965332031,1.8496612310409546,11,
95,dbpedia,0.6624631126009523,3.008134365081787,413.2713623046875,1.8069287538528442,13,
96,yelp_review_polarity,0.4695929860057125,3.3277058601379395,5983.21533203125,1.9896607398986816,2,
97,amazon_review_full,0.3007810612512306,4.200326442718506,1884.896484375,2.5332815647125244,3,
98,amazon_review_full,0.2901440516106959,4.1681742668151855,1870.46826171875,2.3706254959106445,2,
99,dbpedia,0.6716813313816514,3.000213384628296,412.18316650390625,2.0407278537750244,11,
100,dbpedia,0.6765469595787311,3.012803077697754,413.91278076171875,1.8877207040786743,12,
101,ag_news,0.4533664323380435,4.166475296020508,2494.329833984375,2.391676425933838,2,
102,amazon_review_polarity,0.3765998259168555,4.232387065887451,7609.83203125,2.1945338249206543,6,
103,ag_news,0.44530180022029525,4.227108001708984,2530.628662109375,2.598663568496704,4,
104,dbpedia,0.6694853261110568,2.992804527282715,411.1653137207031,1.8404322862625122,13,
105,amazon_review_polarity,0.37403349578198686,4.293058395385742,7718.9189453125,2.6885440349578857,3,
106,dbpedia,0.6612215282658975,3.037391185760498,417.29083251953125,1.8945509195327759,13,
107,yelp_review_polarity,0.47634082784073445,3.286184072494507,5908.55908203125,2.123089551925659,2,
108,yelp_review_polarity,0.47794290135122236,3.287703037261963,5911.2900390625,1.8881007432937622,2,
109,dbpedia,0.6606140008282334,3.02345871925354,415.3767395019531,1.7715187072753906,14,
110,yelp_review_polarity,0.4750307872873236,3.2770161628723145,5892.0751953125,1.7643060684204102,3,
111,dbpedia,0.6607330423732838,3.0280256271362305,416.0041198730469,1.6747238636016846,16,
112,yelp_review_polarity,0.4775569314739793,3.2689969539642334,5877.65673828125,1.9418582916259766,2,
113,dbpedia,0.6695231624299811,2.992570400238037,411.1331481933594,1.8990380764007568,15,
114,dbpedia,0.6636754750493267,3.0083305835723877,413.29833984375,1.720114827156067,15,
115,amazon_review_polarity,0.3832746545455545,4.190884113311768,7535.20947265625,2.4107065200805664,4,
116,ag_news,0.45715982243327746,4.177473068237305,2500.913818359375,2.0734751224517822,11,
117,amazon_review_polarity,0.37070493896620366,4.302999973297119,7736.7939453125,2.3303089141845703,6,
118,yelp_review_polarity,0.4772734319152126,3.2800521850585938,5897.53369140625,1.8379032611846924,2,
119,dbpedia,0.6646904933308092,3.000753402709961,412.2573547363281,1.8438745737075806,15,
120,yelp_review_polarity,0.470784363645483,3.3211898803710938,5971.49951171875,1.7438194751739502,2,
121,amazon_review_polarity,0.37385096897499653,4.227949619293213,7601.853515625,2.350480318069458,3,
122,yelp_review_polarity,0.4794067417563686,3.2691447734832764,5877.92236328125,2.00405216217041,2,
123,dbpedia,0.6575133693357549,3.0410497188568115,417.79345703125,1.768961787223816,13,
124,yelp_review_full,0.3596934492382085,3.2316129207611084,1450.186279296875,1.719391942024231,2,
125,amazon_review_polarity,0.37700346112069383,4.284177780151367,7702.95166015625,2.469048500061035,2,
126,amazon_review_polarity,0.37123049050387635,4.328917980194092,7783.39453125,2.410720109939575,4,
127,ag_news,0.4514058716586078,4.137032508850098,2476.703369140625,2.4108595848083496,2,
128,amazon_review_polarity,0.3797489007295856,4.250613212585449,7642.6025390625,2.1442058086395264,2,
129,yelp_review_polarity,0.4768935864152202,3.270273208618164,5879.951171875,1.6148653030395508,2,
130,amazon_review_polarity,0.3742308244090964,4.2431488037109375,7629.181640625,2.3007287979125977,5,
131,ag_news,0.44969658329991946,4.128432750701904,2471.554931640625,2.554682493209839,3,
132,amazon_review_polarity,0.37400416284617677,4.300222873687744,7731.80078125,2.4195353984832764,3,
133,yelp_review_polarity,0.4780591254414806,3.243086814880371,5831.0703125,1.8444126844406128,4,
134,ag_news,0.44784081503657946,4.1981611251831055,2513.299072265625,2.9387102127075195,2,
135,dbpedia,0.6690300523522594,3.007014751434326,413.1175537109375,1.7520949840545654,17,
136,yelp_review_polarity,0.469930462537377,3.297051429748535,5928.0986328125,1.6685303449630737,2,
137,dbpedia,0.6708660563540131,2.979160785675049,409.2908630371094,1.8640162944793701,11,
138,ag_news,0.4533028595140422,4.176673889160156,2500.435302734375,2.406309127807617,4,
139,yelp_review_polarity,0.47032982855853334,3.325474977493286,5979.2041015625,1.9384822845458984,3,
140,dbpedia,0.6589509974630345,3.0069310665130615,413.1060791015625,1.9040056467056274,12,
141,yelp_review_polarity,0.4880984996737728,3.190967321395874,5737.359375,1.8033069372177124,2,
142,dbpedia,0.678741922761453,2.9499592781066895,405.2790222167969,2.0120787620544434,11,
143,dbpedia,0.6622611890943517,3.014465570449829,414.14117431640625,1.8175787925720215,12,
144,ag_news,0.4532293550661052,4.139250755310059,2478.031494140625,3.2576112747192383,2,
145,amazon_review_polarity,0.37475260843651387,4.269036769866943,7675.72802734375,2.2653942108154297,5,
146,ag_news,0.44853991493491774,4.147572994232178,2483.013671875,2.2396411895751953,6,
147,yelp_review_polarity,0.47925865401642415,3.2623822689056396,5865.76318359375,1.9768755435943604,2,
148,ag_news,0.44875817820338854,4.169497013092041,2496.138916015625,2.072741746902466,6,
149,amazon_review_polarity,0.3793771713953902,4.270521640777588,7678.39794921875,2.0957319736480713,5,
150,yelp_review_polarity,0.4755840823036124,3.299088954925537,5931.76171875,1.7270420789718628,2,
151,yelp_review_polarity,0.4737493271610826,3.2658984661102295,5872.08544921875,2.0084633827209473,2,
152,yelp_review_polarity,0.47849232703265443,3.2966644763946533,5927.40283203125,1.8643364906311035,2,
153,yelp_review_polarity,0.481081726648578,3.2721383571624756,5883.3046875,1.7937989234924316,2,
154,yahoo_answers,0.38932514068718854,4.8327317237854,961.1766357421875,2.1181180477142334,5,
155,ag_news,0.45296215787439,4.121860504150391,2467.620361328125,2.19218111038208,2,
156,dbpedia,0.6574897453186298,3.0444929599761963,418.2664794921875,1.9930847883224487,12,
157,ag_news,0.4477174498131717,4.154223442077637,2486.9951171875,2.4248948097229004,2,
158,dbpedia,0.6720398658085677,2.9714605808258057,408.23297119140625,2.0202369689941406,10,
159,amazon_review_polarity,0.3741097425402889,4.277688026428223,7691.283203125,2.3043298721313477,4,
160,ag_news,0.45783835127858763,4.094501972198486,2451.241943359375,2.7731125354766846,3,
161,yelp_review_polarity,0.48097647974706587,3.248391628265381,5840.60791015625,0,0,
162,yahoo_answers,0.37799571468035126,4.8803887367248535,970.655029296875,2.7531673908233643,3,
163,yelp_review_polarity,0.47328808158454194,3.2946455478668213,5923.7724609375,1.8801491260528564,2,
164,yelp_review_polarity,0.470390481251646,3.330012798309326,5987.36279296875,1.7510088682174683,2,
165,ag_news,0.45117215141563066,4.162752628326416,2492.101318359375,2.2324013710021973,2,
166,amazon_review_polarity,0.36943820863780275,4.327012062072754,7779.9677734375,2.2703914642333984,2,
167,dbpedia,0.6796317299914032,2.946035385131836,404.73992919921875,1.9740127325057983,11,
168,yelp_review_polarity,0.4713552271308193,3.322413206100464,5973.69873046875,2.0019078254699707,2,
169,amazon_review_polarity,0.3693617358785559,4.301208019256592,7733.57177734375,2.2793848514556885,5,
170,dbpedia,0.6642006430594933,3.0190069675445557,414.7651062011719,1.8686937093734741,16,
171,amazon_review_polarity,0.37603864321924146,4.299468994140625,7730.4453125,2.3960702419281006,3,
172,amazon_review_polarity,0.3663795615217775,4.340831756591797,7804.8154296875,2.3410849571228027,2,
173,amazon_review_polarity,0.3754107430559088,4.267499923706055,7672.96484375,2.307056188583374,4,
174,amazon_review_polarity,0.37370557834522816,4.299861907958984,7731.15185546875,1.8903865814208984,3,
175,amazon_review_polarity,0.3753827586751868,4.243595600128174,7629.98486328125,2.1748270988464355,5,
176,amazon_review_full,0.28856064130789794,4.200287342071533,1884.87890625,2.3980636596679688,2,
177,amazon_review_full,0.29258073617941893,4.225061416625977,1895.996337890625,2.339766263961792,4,
178,yelp_review_polarity,0.4727041299126237,3.298189878463745,5930.1455078125,1.54482102394104,2,
179,ag_news,0.4603249542406047,4.096225261688232,2452.273681640625,2.0215039253234863,11,
180,dbpedia,0.6781841786841791,2.9357244968414307,403.3233947753906,2.0474610328674316,10,
181,yelp_review_full,0.3548854932181712,3.256680488586426,1461.4354248046875,1.9518699645996094,2,
182,ag_news,0.44970398470668443,4.169404983520508,2496.083740234375,2.680405616760254,2,
183,dbpedia,0.6685818682821264,3.012899875640869,413.92608642578125,1.9334865808486938,11,
184,amazon_review_polarity,0.37749147414979234,4.264198303222656,7667.0283203125,2.180513858795166,2,
185,dbpedia,0.6768875253339848,2.9831924438476562,409.8447570800781,2.1473655700683594,9,
186,dbpedia,0.6689512537346239,3.0085206031799316,413.3244323730469,1.6445207595825195,17,
187,dbpedia,0.6682747641487021,2.996501922607422,411.67327880859375,1.8571468591690063,10,
188,ag_news,0.4579692117860759,4.146031379699707,2482.0908203125,2.1092424392700195,6,
189,amazon_review_full,0.2963702718409574,4.137514591217041,1856.709716796875,2.380974054336548,3,
190,amazon_review_polarity,0.37576793879088655,4.305914402008057,7742.0341796875,2.3437256813049316,4,
191,yelp_review_polarity,0.4838695153575827,3.2920358180999756,5919.08056640625,2.5386486053466797,2,
192,dbpedia,0.6670735958783639,2.9894962310791016,410.7107849121094,1.8204421997070312,14,
193,ag_news,0.4502616129806484,4.182792663574219,2504.098388671875,2.456637382507324,2,
194,ag_news,0.45247629955320007,4.16359806060791,2492.607421875,2.5438735485076904,2,
195,yelp_review_polarity,0.47930754472630116,3.271468162536621,5882.099609375,1.7205286026000977,2,
196,dbpedia,0.6701089966152636,3.003066301345825,412.57513427734375,1.811432957649231,15,
197,amazon_review_polarity,0.37603751818157133,4.270120143890381,7677.67578125,2.3107430934906006,4,
198,amazon_review_polarity,0.37428232033865544,4.2751641273498535,7686.7451171875,2.442797899246216,3,
199,yelp_review_polarity,0.4749563162507305,3.317394733428955,5964.67578125,2.0303454399108887,2,
200,amazon_review_full,0.290972308813798,4.241691589355469,1903.4591064453125,2.356079578399658,4,
201,yelp_review_full,0.36391399949716285,3.2356815338134766,1452.0120849609375,1.8258661031723022,3,
202,yelp_review_full,0.3560160179925636,3.1765215396881104,1425.4639892578125,1.6569440364837646,2,
203,yahoo_answers,0.37684208005630354,4.8612589836120605,966.850341796875,2.258316993713379,6,
204,yahoo_answers,0.3799574235619895,4.949185848236084,984.338134765625,2.673656463623047,3,
205,yelp_review_full,0.36270314007924753,3.1648905277252197,1420.24462890625,1.9643787145614624,3,
206,yelp_review_full,0.35976932992465055,3.18254017829895,1428.1649169921875,1.91767418384552,2,
207,yelp_review_full,0.35402570962833124,3.1810109615325928,1427.4786376953125,2.1201887130737305,2,
208,amazon_review_full,0.2862171808871305,4.219366550445557,1893.4407958984375,2.4200551509857178,5,
209,yelp_review_full,0.35836845735636114,3.2070648670196533,1439.17041015625,1.805077075958252,2,
210,yelp_review_full,0.3549981127175367,3.231797456741333,1450.2691650390625,1.9007582664489746,2,
211,amazon_review_full,0.2854738215598142,4.291858196258545,1925.9713134765625,2.597883462905884,3,
212,yelp_review_full,0.3578714877359744,3.2185211181640625,1444.3114013671875,2.0409889221191406,2,
213,amazon_review_full,0.29127643952694293,4.181298732757568,1876.3577880859375,2.330415725708008,5,
214,amazon_review_full,0.28959877391583483,4.204982280731201,1886.98583984375,2.1316304206848145,4,
215,amazon_review_full,0.28961368848807373,4.235106945037842,1900.5042724609375,2.5922868251800537,3,
216,yelp_review_full,0.35688377569046376,3.228015184402466,1448.57177734375,1.730668544769287,2,
217,yelp_review_full,0.35756887743797655,3.2553582191467285,1460.842041015625,1.748782753944397,2,
218,amazon_review_full,0.29456046223567683,4.151233673095703,1862.8660888671875,2.865108013153076,2,
219,yahoo_answers,0.37340746399994795,5.018661022186279,998.1559448242188,2.0597805976867676,2,
220,yelp_review_full,0.3687621086828585,3.222172737121582,1445.9500732421875,1.9667222499847412,2,
221,yelp_review_full,0.3575690050912575,3.2657809257507324,1465.5191650390625,1.89100980758667,2,
222,amazon_review_full,0.29103888670530675,4.1403608322143555,1857.9869384765625,3.152279853820801,2,
223,yelp_review_full,0.35914878795471544,3.247349262237549,1457.2479248046875,1.8342421054840088,2,
224,amazon_review_full,0.29267952094402666,4.153293132781982,1863.790283203125,2.311967372894287,5,
225,yelp_review_full,0.34552251249479016,3.264833927154541,1465.09423828125,1.9510207176208496,2,
226,yahoo_answers,0.3806309649886481,4.967261791229248,987.9331665039062,2.31300687789917,4,
227,yelp_review_full,0.3610514784845388,3.2338380813598633,1451.184814453125,1.9000802040100098,2,
228,yelp_review_full,0.3589352051409757,3.2102723121643066,1440.6097412109375,2.0875632762908936,3,
229,yahoo_answers,0.3731579088348305,4.935091018676758,981.5347290039062,2.1688601970672607,4,
230,yelp_review_full,0.35367302944190065,3.2684526443481445,1466.7181396484375,1.7735768556594849,2,
231,yelp_review_full,0.3622550646456754,3.2004168033599854,1436.18701171875,1.9445991516113281,2,
232,yahoo_answers,0.37769728235186695,4.927313327789307,979.9878540039062,2.3585970401763916,3,
233,amazon_review_full,0.2900234545263326,4.199586868286133,1884.5645751953125,2.3813042640686035,3,
234,yahoo_answers,0.36895062666011325,4.967870235443115,988.0541381835938,2.5240654945373535,3,
235,yelp_review_full,0.3597082868211146,3.2066855430603027,1439.0001220703125,1.8691813945770264,2,
236,yelp_review_full,0.3607943450403885,3.217060089111328,1443.65576171875,1.7417593002319336,2,
237,yahoo_answers,0.3726320595900192,4.925085544586182,979.5447998046875,2.4055089950561523,2,
238,yelp_review_full,0.35841635117855425,3.232820749282837,1450.728271484375,1.9426307678222656,3,
239,yelp_review_full,0.3636490891369855,3.2079854011535645,1439.58349609375,2.0183000564575195,3,
240,yahoo_answers,0.3777404618530537,4.889105319976807,972.388671875,2.2366244792938232,7,
241,yelp_review_full,0.3632192586851791,3.184110641479492,1428.86962890625,1.6012159585952759,3,
242,yelp_review_full,0.35060847649898885,3.199978828430176,1435.990478515625,2.149217128753662,2,
243,yahoo_answers,0.376644498515849,4.961310386657715,986.7494506835938,2.335167407989502,2,
244,yelp_review_full,0.35177022963689525,3.2475624084472656,1457.3436279296875,1.620408058166504,2,
245,yelp_review_full,0.3611072540275927,3.2217845916748047,1445.77587890625,1.853123664855957,2,
246,yahoo_answers,0.3805111902677626,4.882640361785889,971.1028442382812,2.2284445762634277,4,
247,yelp_review_full,0.359223617612588,3.2125253677368164,1441.6207275390625,1.853817105293274,2,
248,amazon_review_full,0.2822368298960403,4.2297210693359375,1898.0872802734375,2.149545907974243,4,
249,yelp_review_full,0.3575803672266678,3.2118113040924072,1441.30029296875,1.8406505584716797,2,
250,banking77__10,0.4028566830533898,3.2084779739379883,638.130615234375,1.375526785850525,2,
251,amazon_review_full,0.29235038657910384,4.195296764373779,1882.639404296875,1.8988761901855469,2,
252,banking77__4,0.34543083161024696,3.442192792892456,2060.72607421875,1.8369991779327393,10,
253,banking77__4,0.34927544966249113,3.3976423740386963,2034.05517578125,1.8699791431427002,7,
254,ag_news,0.452908512203976,4.118546009063721,2465.63623046875,2.1249051094055176,9,
255,banking77__2,0.4135371843955606,3.519625663757324,6328.287109375,1.9128293991088867,5,
256,tweet_eval_emoji_10,0.28226339735731676,5.1779069900512695,1029.828125,1.6638250350952148,6,
257,banking77__2,0.4164537290713876,3.472109317779541,6242.8525390625,1.7249377965927124,2,
258,banking77__14,0.4186126835996436,3.093344211578369,424.9779052734375,1.9136897325515747,6,
259,tweet_eval_emoji_10,0.28730040179021177,5.19295597076416,1032.8212890625,1.925466537475586,5,
260,banking77__5,0.3437459016832387,3.413329601287842,1531.731689453125,1.782210350036621,2,
261,banking77__10,0.3948934017253619,3.2164926528930664,639.7246704101562,1.8587554693222046,3,
262,tweet_eval_emoji_14,0.3589320949852706,4.999207496643066,686.814208984375,1.6848337650299072,5,
263,banking77__5,0.3493162785959915,3.3407375812530518,1499.156005859375,1.7586970329284668,6,
264,tweet_eval_emoji_10,0.2705118768590844,5.219991207122803,1038.1982421875,2.1372768878936768,3,
265,banking77__5,0.350748888154097,3.3709442615509033,1512.711181640625,1.8493561744689941,6,
266,tweet_eval_emoji_10,0.28595075796914565,5.14523458480835,1023.3299560546875,1.9419286251068115,4,
267,dbpedia,0.6712800316155196,2.999312400817871,412.05938720703125,1.7113746404647827,12,
268,yahoo_answers,0.3745495044368661,4.917261600494385,977.9887084960938,2.110161542892456,5,
269,banking77__4,0.3437392503014053,3.425286293029785,2050.604736328125,1.7077438831329346,2,
270,tweet_eval_emoji_5,0.24099159339990972,5.540231227874756,2486.1787109375,1.8502863645553589,3,
271,tweet_eval_emoji_2,0.2696176456890195,5.686121463775635,10223.646484375,1.6311635971069336,5,
272,tweet_eval_emoji_2,0.2691926956158568,5.673336982727051,10200.66015625,2.550654411315918,2,
273,amazon_review_full,0.294078806538649,4.125980854034424,1851.533935546875,2.3670101165771484,2,
274,ag_news,0.4583526171734775,4.127994537353516,2471.292724609375,2.283834457397461,2,
275,tweet_eval_emoji_2,0.27152294541216787,5.625190258026123,10114.091796875,2.0148098468780518,3,
276,tweet_eval_emoji_2,0.2671930752676417,5.728129863739014,10299.177734375,2.2256598472595215,4,
277,amazon_review_polarity,0.37117850531952473,4.3305816650390625,7786.3857421875,2.1056060791015625,4,
278,yelp_review_full,0.34949996719684956,3.285456895828247,1474.3487548828125,2.130500316619873,2,
279,tweet_eval_emoji_4,0.23715733736662514,5.584676742553711,3343.359619140625,1.5400335788726807,5,
280,yahoo_answers,0.38265090571172056,4.950882434844971,984.6754760742188,3.072129011154175,3,
281,yelp_review_full,0.3629064664237376,3.2241227626800537,1446.8250732421875,1.8417539596557617,2,
282,dbpedia,0.6677560801304762,2.992464542388916,411.11859130859375,1.8097258806228638,14,
283,amazon_review_full,0.29216169118808466,4.232751369476318,1899.4471435546875,2.369739055633545,4,
284,banking77__10,0.3963070109482942,3.1924962997436523,634.9520263671875,2.046877384185791,2,
285,ag_news,0.4523313261559451,4.180109024047852,2502.491943359375,3.0145959854125977,3,
286,yelp_review_polarity,0.47902059306519124,3.2529709339141846,5848.841796875,1.865424394607544,2,
287,banking77__10,0.3925188512961044,3.2334301471710205,643.0933227539062,2.0512306690216064,2,
288,ag_news,0.4533036954691852,4.196752071380615,2512.45556640625,1.8037667274475098,11,
289,dbpedia,0.6553302331337146,3.0204951763153076,414.9695739746094,1.9118825197219849,12,
290,banking77__4,0.3429246351113761,3.45440673828125,2068.0380859375,1.9212777614593506,4,
291,banking77__14,0.4264096419723501,3.111004114151001,427.40411376953125,1.8761672973632812,9,
292,tweet_eval_emoji_5,0.2407279426845586,5.496480464935303,2466.545654296875,1.9445303678512573,6,
293,tweet_eval_emoji_14,0.3540350939543714,4.961617946624756,681.6499633789062,2.147817850112915,5,
294,banking77__14,0.41845473554846346,3.1321468353271484,430.30877685546875,1.809113621711731,3,
295,tweet_eval_emoji_10,0.27664984288504374,5.150701999664307,1024.41748046875,1.683266043663025,2,
296,tweet_eval_emoji_5,0.24259455899324772,5.4968037605285645,2466.690673828125,1.8596022129058838,5,
