Index,Dataset,Mean distance,Fisher ratio,CalHara Index,DaBou Index,Number of cluster
89,yelp_review_polarity,2.6091137293299433,18.82994228171072,16909.28816897623,3.1129479967166303,2,
90,yelp_review_polarity,2.6113828502567626,18.563310901193812,16669.853189272042,0,0,
91,yelp_review_full,4.412792452931284,12.615590841770493,2822.7384508461478,3.4666687461850785,2,
92,dbpedia,7.721812038672282,7.901763343211774,538.5355632373563,0,0,
93,amazon_review_polarity,2.563773252375825,19.62331248428809,17621.734610890704,0,0,
94,dbpedia,7.877183892002004,7.77954609123552,530.2059874488209,2.773198536922239,2,
95,dbpedia,7.785019363914447,7.81537901139395,532.6481387765415,0,0,
96,yelp_review_polarity,2.7500999868237184,18.229928147775816,16370.475476702682,0,0,
97,amazon_review_full,4.3963195646821,12.90693819315516,2887.927420718467,0,0,
98,amazon_review_full,4.368009642324983,13.066904526952058,2923.719887905523,0,0,
99,dbpedia,7.81583174615769,7.812139614386574,532.4273614112695,0,0,
100,dbpedia,7.9128200527175965,7.755740912309082,528.5835729466036,0,0,
101,ag_news,3.915539186468444,14.157417780397711,4228.348777078783,0,0,
102,amazon_review_polarity,2.621409890402975,18.968621971201873,17033.82253013928,0,0,
103,ag_news,3.8161216304519505,14.410793108548203,4304.023541753063,0,0,
104,dbpedia,7.930294280920136,7.674892058320194,523.0734125901301,0,0,
105,amazon_review_polarity,2.4940951176204713,20.355681712703227,18279.402178007498,0,0,
106,dbpedia,7.722003314152906,7.938424514119774,541.03416303924,0,0,
107,yelp_review_polarity,2.654016960271616,18.405317507754337,16527.975121963394,0,0,
108,yelp_review_polarity,2.716465566546072,18.31639120847254,16448.119305208344,0,0,
109,dbpedia,7.852393585428374,7.818475913965944,532.8592045979866,0,0,
110,yelp_review_polarity,2.597577141986416,19.177792569923774,17221.65772779155,0,0,
111,dbpedia,7.865848749995768,7.762974856602607,529.07659407307,0,0,
112,yelp_review_polarity,2.6871637613184833,18.18382243946308,16329.072550637844,2.9639316251000576,2,
113,dbpedia,7.791929335506295,7.780179785764081,530.2491761682288,0,0,
114,dbpedia,7.787621339103141,7.783463892454628,530.4730006703693,0,0,
115,amazon_review_polarity,2.616221147057493,19.119588829368897,17169.390768773268,0,0,
116,ag_news,3.8006183358392533,14.726296037742479,4398.253749939086,0,0,
117,amazon_review_polarity,2.579635522576643,19.267316682816006,17302.050381168774,0,0,
118,yelp_review_polarity,2.621026044684282,18.93956135345099,17007.72609539899,0,0,
119,dbpedia,7.747451924622684,7.82579870096984,533.3582806968676,3.4672182681577097,3,
120,yelp_review_polarity,2.670684406358458,18.236807625921095,16376.653248077144,0,0,
121,amazon_review_polarity,2.531319409324473,19.526011690908863,17534.35849843616,0,0,
122,yelp_review_polarity,2.4995154978213123,19.680831206621328,17673.38642354595,0,0,
123,dbpedia,7.903835621665246,7.717133426654581,525.9523243089199,0,0,
124,yelp_review_full,4.314839941355726,12.946664598679863,2896.8162039546196,0,0,
125,amazon_review_polarity,2.476106716398482,20.06803292238889,18021.093564305225,0,0,
126,amazon_review_polarity,2.562192723120172,19.87421980359115,17847.049383624853,0,0,
127,ag_news,3.856431140687339,14.369660398169861,4291.738572253399,0,0,
128,amazon_review_polarity,2.598719470270537,19.000976884463444,17062.877242248174,0,0,
129,yelp_review_polarity,2.594260207048116,19.126727203179925,17175.80102845557,3.143918363428033,2,
130,amazon_review_polarity,2.582937235977519,19.353458047217245,17379.405326401087,2.798149407720622,2,
131,ag_news,3.9363034653218847,14.115969808477608,4215.969649465312,0,0,
132,amazon_review_polarity,2.5766044241600077,19.44758187729383,17463.928525809857,0,0,
133,yelp_review_polarity,2.6556291540465815,18.528286767314206,16638.401517048158,3.417632121179062,2,
134,ag_news,3.9562063270568415,13.911291757423239,4154.839138217074,0,0,
135,dbpedia,7.779867359389116,7.819520819017927,532.9304188961448,0,0,
136,yelp_review_polarity,2.671845263002005,18.34655596005279,16475.207252127406,3.1480379347784693,2,
137,dbpedia,7.788946951449435,7.8082278898779744,532.1607623409143,0,0,
138,ag_news,3.872006383364435,14.381201727583791,4295.185582638359,0,0,
139,yelp_review_polarity,2.635073831639874,18.769163166600976,16854.708523607675,3.207894393864544,2,
140,dbpedia,7.873211194394937,7.719914905218373,526.1418927710369,0,0,
141,yelp_review_polarity,2.665745381681078,18.18875007423224,16333.49756666055,0,0,
142,dbpedia,7.810863689429657,7.798729908442819,531.5134383754106,0,0,
143,dbpedia,7.862281899415932,7.797423238037738,531.4243837616489,2.8240001958089747,2,
144,ag_news,3.859230937181607,14.512815395843335,4334.494198225209,0,0,
145,amazon_review_polarity,2.553219875531751,19.581793413852818,17584.45048563983,0,0,
146,ag_news,3.8708455980073153,14.438579565728105,4312.32243029746,0,0,
147,yelp_review_polarity,2.673334336179192,18.495518551769223,16608.975659488762,3.052391378817176,2,
148,ag_news,3.900137955063381,14.216393759361516,4245.9629361293055,0,0,
149,amazon_review_polarity,2.6534869708048507,19.17386751864514,17218.133031743335,0,0,
150,yelp_review_polarity,2.7173014209716455,18.549470275993492,16657.424307842157,0,0,
151,yelp_review_polarity,2.5568307148069658,19.21384187466523,17254.030003449378,0,0,
152,yelp_review_polarity,2.56481602607898,19.360755463432774,17385.95840616263,3.3085776958243347,2,
153,yelp_review_polarity,2.670191448567255,18.237935720015923,16377.666276574299,0,0,
154,yahoo_answers,6.493821343616686,9.375115096040236,927.0947150528677,3.131911731211199,2,
155,ag_news,3.9263003533886676,14.288844027140643,4267.601416106006,0,0,
156,dbpedia,7.921991861257495,7.7354500988682116,527.2006759690181,0,0,
157,ag_news,3.9609565765531016,14.00653119990145,4183.283985037234,0,0,
158,dbpedia,7.837491302514481,7.757489780090168,528.7027650122992,0,0,
159,amazon_review_polarity,2.5324623827844355,20.05852140175968,18012.552218780194,0,0,
160,ag_news,3.9975966411397734,13.988075973424332,4177.772024062734,3.0120684669860065,2,
161,yelp_review_polarity,2.6783343570464346,18.31718489752691,16448.832037979166,0,0,
162,yahoo_answers,6.471198987476063,9.337819403781374,923.4065854850471,0,0,
163,yelp_review_polarity,2.512599821009728,19.701069472204853,17691.560386039957,0,0,
164,yelp_review_polarity,2.49366168395056,19.673050614311066,17666.399451651338,0,0,
165,ag_news,3.880758787641774,14.430682929689779,4309.963968334014,0,0,
166,amazon_review_polarity,2.581460556597567,19.458058503754888,17473.336536371888,0,0,
167,dbpedia,7.823678057797423,7.730115857916734,526.8371269318635,0,0,
168,yelp_review_polarity,2.667322561181918,18.44992065921146,16568.02875197189,0,0,
169,amazon_review_polarity,2.5295160391151543,19.904957826819803,17874.652128484184,0,0,
170,dbpedia,7.784063821199843,7.793468048393553,531.1548223751298,0,0,
171,amazon_review_polarity,2.612403812710957,19.271428559962494,17305.74284684632,0,0,
172,amazon_review_polarity,2.5618898480682364,19.583866059988207,17586.31172186941,0,0,
173,amazon_review_polarity,2.5198055239064865,19.646081060642135,17642.18079245664,0,0,
174,amazon_review_polarity,2.510183558377339,19.868242783888306,17841.682019931697,0,0,
175,amazon_review_polarity,2.6219550748799167,19.14036940513039,17188.05172580709,0,0,
176,amazon_review_full,4.36502255999576,12.867118393373207,2879.0177405172553,0,0,
177,amazon_review_full,4.34805153047081,13.1056506514003,2932.389333250817,3.056291423735781,2,
178,yelp_review_polarity,2.5183164762797237,19.618187950204906,17617.132779284006,0,0,
179,ag_news,3.908935539779491,14.29409607472184,4269.170027650257,0,0,
180,dbpedia,7.902487988559441,7.73684127081295,527.2954896877134,0,0,
181,yelp_review_full,4.280829853240148,12.965142688426598,2900.9506765354513,0,0,
182,ag_news,3.938639599483243,14.059799065622979,4199.19332093273,0,0,
183,dbpedia,7.970994132009063,7.637281705966681,520.5101224220369,0,0,
184,amazon_review_polarity,2.556154246225989,19.761222715245918,17745.577998290835,0,0,
185,dbpedia,7.771091765417542,7.814403324388243,532.5816419544602,0,0,
186,dbpedia,7.794223550586375,7.808267932996364,532.1634914334445,0,0,
187,dbpedia,7.883742339468524,7.720435052366449,526.1773427997442,0,0,
188,ag_news,3.7434228273704035,14.634372585351501,4370.799278824982,0,0,
189,amazon_review_full,4.427964394669902,12.802770071606366,2864.6198035219245,0,0,
190,amazon_review_polarity,2.5348141396497375,19.96639478058473,17929.822512965085,0,0,
191,yelp_review_polarity,2.5874498781844526,19.106861652723516,17157.96176414572,0,0,
192,dbpedia,7.773831256147499,7.870557955681606,536.4087960564541,0,0,
193,ag_news,3.7928066932384796,14.480622688199976,4324.879309542393,0,0,
194,ag_news,3.870039444840173,14.30173972164396,4271.452930197663,0,0,
195,yelp_review_polarity,2.6297029319746383,18.92678848982343,16996.25606386144,0,0,
196,dbpedia,7.866659817647507,7.808015619207388,532.1462952782881,0,0,
197,amazon_review_polarity,2.583110071019137,19.6607413016324,17655.345688865895,0,0,
198,amazon_review_polarity,2.5664191764549127,19.596352226600484,17597.524299487235,0,0,
199,yelp_review_polarity,2.5709202514462723,19.106801152915594,17157.907435318204,0,0,
200,amazon_review_full,4.271775080710682,13.272234039183566,2969.662366267323,3.1273921196778662,2,
201,yelp_review_full,4.468360106301835,12.636838313998346,2827.49257275713,0,0,
202,yelp_review_full,4.413836551464853,12.636276431105104,2827.366851459767,0,0,
203,yahoo_answers,6.422723679383082,9.389989382956546,928.5656167590363,0,0,
204,yahoo_answers,6.489266593693597,9.300708143921673,919.7366942322543,0,0,
205,yelp_review_full,4.326035507811655,12.879944173710014,2881.8875088676155,0,0,
206,yelp_review_full,4.297317912899388,12.823770987182982,2869.3187583821923,0,0,
207,yelp_review_full,4.3955752833404285,12.770908925483253,2857.490872076878,0,0,
208,amazon_review_full,4.439758282751149,12.749633797600225,2852.7305622130502,0,0,
209,yelp_review_full,4.370966125874001,12.755112848554678,2853.956499864109,0,0,
210,yelp_review_full,4.383252634115883,12.642917188326052,2828.852720887954,0,0,
211,amazon_review_full,4.388630294773976,12.968546312415913,2901.7122374030605,0,0,
212,yelp_review_full,4.339178065854279,12.850840049818574,2875.3754611469058,0,0,
213,amazon_review_full,4.271439510519863,13.259907932241806,2966.904399839104,0,0,
214,amazon_review_full,4.342348839503427,13.03824860302994,2917.308124927949,0,0,
215,amazon_review_full,4.308054050200466,13.141805049926614,2940.4788799210796,0,0,
216,yelp_review_full,4.309075550546502,12.88706207588832,2883.4801394800115,0,0,
217,yelp_review_full,4.413693462029289,12.638860156647056,2827.9449600497787,0,0,
218,amazon_review_full,4.450705825209773,12.647687377228824,2829.920050654949,0,0,
219,yahoo_answers,6.431365875025901,9.422445939988101,931.7752096210455,3.0258167615614733,2,
220,yelp_review_full,4.328550363126996,12.855012515971135,2876.3090504485413,0,0,
221,yelp_review_full,4.407792521290028,12.698683821572471,2841.3305050768404,0,0,
222,amazon_review_full,4.312233042898663,13.065216830949792,2923.342265925016,0,0,
223,yelp_review_full,4.4306081986554515,12.664236195677482,2833.6228487828366,0,0,
224,amazon_review_full,4.321008010113366,13.04251205305118,2918.2620718702015,0,0,
225,yelp_review_full,4.366557171526157,12.762228298100833,2855.5485817000613,0,0,
226,yahoo_answers,6.599759174662658,9.174815474562322,907.2873080400518,0,0,
227,yelp_review_full,4.279620684876067,12.965923677226865,2901.125422779511,0,0,
228,yelp_review_full,4.3839274074915915,12.746149625961888,2851.950978808972,0,0,
229,yahoo_answers,6.496234804880548,9.34105167947896,923.7262216373638,0,0,
230,yelp_review_full,4.369774125455323,12.671460008603983,2835.2391769251412,0,0,
231,yelp_review_full,4.350185788786413,12.694809929116433,2840.463721639802,0,0,
232,yahoo_answers,6.411499721410729,9.40737989014403,930.2853446920207,0,0,
233,amazon_review_full,4.30338221343247,12.998504355349562,2908.4153495094642,0,0,
234,yahoo_answers,6.460179955052815,9.440169820999458,933.5279045210575,0,0,
235,yelp_review_full,4.405390369970195,12.554564198545302,2809.0837394245114,0,0,
236,yelp_review_full,4.372190418191873,12.752439196138383,2853.3582701359633,0,0,
237,yahoo_answers,6.593667027402067,9.276413271021344,917.334201245444,0,0,
238,yelp_review_full,4.318381825087759,12.850863954399541,2875.380809796897,0,0,
239,yelp_review_full,4.344991193441526,12.680106934516216,2837.173926598003,0,0,
240,yahoo_answers,6.486468730679742,9.382622959714062,927.8371593495017,0,0,
241,yelp_review_full,4.429377329581445,12.4996189061799,2796.7897302577526,2.976795833594206,2,
242,yelp_review_full,4.264584819038991,12.934541841328237,2894.1037369971928,0,0,
243,yahoo_answers,6.423251378684255,9.408004174612351,930.3470794894436,0,0,
244,yelp_review_full,4.323223421383738,12.845047715873918,2874.0794264267893,0,0,
245,yelp_review_full,4.318475604895273,12.828639065010037,2870.407990795996,0,0,
246,yahoo_answers,6.450224211526717,9.40288572221391,929.8409214189311,0,0,
247,yelp_review_full,4.31490676009768,12.935574142977417,2894.3347144911972,0,0,
248,amazon_review_full,4.385047498042211,12.862626149467788,2878.0126009434175,0,0,
249,yelp_review_full,4.248374122308944,13.082737636508307,2927.262546168734,0,0,
250,banking77__10,6.447338570354892,9.195052654511715,909.2885402794918,0,0,
251,amazon_review_full,4.392043415632494,12.932022572720992,2893.540050646322,3.0622457887127377,2,
252,banking77__4,3.9123211045683517,13.984965595572715,4176.843057877718,0,0,
253,banking77__4,3.753729607638312,14.379081132507007,4294.552231575426,0,0,
254,ag_news,3.7658765319268133,14.621413861886092,4366.928940083312,0,0,
255,banking77__2,2.58567502534322,18.918257512413785,16988.59524614758,3.6754325062749693,2,
256,tweet_eval_emoji_10,7.059861145843322,9.505336393773565,939.9721544953858,0,0,
257,banking77__2,2.5644722581549506,19.0383168422447,17096.40852433574,0,0,
258,banking77__14,7.787289534979388,7.816309424505308,532.7115500085926,0,0,
259,tweet_eval_emoji_10,6.90206323582112,9.772818741608562,966.4231866701799,0,0,
260,banking77__5,4.29121596839916,13.072770821445584,2925.0324712984493,0,0,
261,banking77__10,6.463247997704771,9.290120987828118,918.6897421296694,0,0,
262,tweet_eval_emoji_14,9.151952438837151,8.677744546534472,591.4216667868878,0,0,
263,banking77__5,4.370709763554223,12.698032391824716,2841.1847476707803,0,0,
264,tweet_eval_emoji_10,6.874353494513748,9.462049787854966,935.6915901323243,0,0,
265,banking77__5,4.369569805183475,12.807652616561448,2865.712272955624,0,0,
266,tweet_eval_emoji_10,6.935304241930635,9.75843535500229,965.0008295502264,0,0,
267,dbpedia,7.890070925280107,7.691051485049993,524.1747396734072,0,0,
268,yahoo_answers,6.64056435672492,9.131195433813593,902.9737706771219,0,0,
269,banking77__4,3.9181532126585763,13.857620186554422,4138.80922905092,0,0,
270,tweet_eval_emoji_5,4.458484038257416,13.348663361761915,2986.7634271942284,0,0,
271,tweet_eval_emoji_2,2.587506673011007,20.046386689726916,18001.65524737477,0,0,
272,tweet_eval_emoji_2,2.532120902673926,21.173852935678852,19014.119936239607,0,0,
273,amazon_review_full,4.341439177764254,12.863417123440446,2878.1895813697997,0,0,
274,ag_news,3.862808523202658,14.37215092845735,4292.482410632595,0,0,
275,tweet_eval_emoji_2,2.5843622902867045,20.327309037097994,18253.923515314,0,0,
276,tweet_eval_emoji_2,2.554450148580637,20.50149810923814,18410.345302095848,2.905097529805655,2,
277,amazon_review_polarity,2.727822648068003,18.836184829933067,16914.893977279895,0,0,
278,yelp_review_full,4.3256113021082685,12.825375354914835,2869.677735662194,0,0,
279,tweet_eval_emoji_4,3.760777264260085,15.19051445294188,4536.900316611975,0,0,
280,yahoo_answers,6.553006450903119,9.235127743829935,913.2515213342936,0,0,
281,yelp_review_full,4.376125805991845,12.665591846967473,2833.926175758972,3.419445412203478,2,
282,dbpedia,7.825037546787126,7.778506322733415,530.1351232262928,0,0,
283,amazon_review_full,4.392193041939718,12.916793993542797,2890.1326560552006,3.1531669371808326,2,
284,banking77__10,6.411037272205481,9.286368149640408,918.318628131107,0,0,
285,ag_news,3.9171444379186737,14.286971854962593,4267.042260682161,0,0,
286,yelp_review_polarity,2.602023313742599,19.076489372299044,17130.68745632454,0,0,
287,banking77__10,6.446411292278549,9.34563861888528,924.1798189786555,0,0,
288,ag_news,3.84408211295505,14.544541972247305,4343.969869044528,0,0,
289,dbpedia,7.7980774629027945,7.808647874339585,532.1893858972979,0,0,
290,banking77__4,3.8635603492903448,14.011030025618863,4184.627634318167,0,0,
291,banking77__14,7.921480339706681,7.727952317585322,526.6896733369688,0,0,
292,tweet_eval_emoji_5,4.485537887836789,13.033266456007812,2916.193369531748,3.0388060065707925,2,
293,tweet_eval_emoji_14,8.940319274312643,8.231652228852793,561.0187595971981,0,0,
294,banking77__14,7.779611944833029,7.767500832718123,529.3850567529428,0,0,
295,tweet_eval_emoji_10,7.064465798212664,9.58984753920649,948.3293677659751,0,0,
296,tweet_eval_emoji_5,4.489344472949687,13.012405010287388,2911.5256210518032,0,0,
297,dbpedia,7.791373322098674,7.8220753830168395,533.104522257917,0,0,
298,ag_news,3.9030989728258008,14.175651100318245,4233.794461961716,0,0,
299,banking77__4,3.7975804383784832,14.380697325191768,4295.034934457275,0,0,
300,banking77__4,3.8101389404028323,14.235098402388878,4251.549389513479,0,0,
301,banking77__4,3.839025634027272,14.168952349921637,4231.793768509929,0,0,
302,banking77__4,3.9297299718997807,14.035737738810207,4192.007004657981,0,0,
303,banking77__4,3.919907270629453,13.853602992268923,4137.609427024318,0,0,
304,banking77__4,3.8477548697457613,14.021972797974923,4187.895875661844,0,0,
305,banking77__4,3.869862511439522,14.011298676716706,4184.707871446056,3.0389741477418015,2,
306,banking77__4,3.834603470805159,14.341881143660995,4283.44183490675,0,0,
307,banking77__4,3.8393899379521157,14.264700021362621,4260.390406380303,0,0,
308,banking77__4,3.839243305627657,14.093107159019285,4209.141338160426,0,0,
309,banking77__4,3.905508280115422,13.927733873356807,4159.7498501759,0,0,
310,banking77__4,3.807654404645062,14.235709479903337,4251.731897997796,0,0,
311,banking77__4,3.83533712533403,13.97880607230076,4175.003413593827,0,0,
312,banking77__4,3.8365453964737855,14.104387079353495,4212.51027436691,0,0,
313,banking77__4,3.8763586358283755,14.265134951909165,4260.520305636871,0,0,
314,banking77__4,3.8434415432155857,14.133368109431142,4221.165942016768,0,0,
315,banking77__4,3.8236433531934524,14.140605674301918,4223.327561391506,0,0,
316,banking77__4,3.9259270659449603,13.952512621707115,4167.150436349858,0,0,
317,banking77__4,3.838440678140244,14.065955668003022,4201.032092843569,2.942063717702002,2,
318,banking77__4,4.030960445101359,13.638995503180825,4073.513323616673,0,0,
319,banking77__4,3.7823798126282355,14.333498487631877,4280.938214972721,0,0,
320,banking77__4,3.710782533321037,14.65321248173206,4376.426127877309,0,0,
321,banking77__4,3.890308885682799,13.793788108005035,4119.744714924171,3.7613757162210124,2,
322,banking77__4,4.018866081925726,13.67670775608095,4084.7767164828438,0,0,
323,banking77__4,3.9231879546598534,13.862999905145385,4140.415971670088,0,0,
324,banking77__4,3.7249033342523306,14.315124885759237,4275.450632546759,0,0,
325,banking77__4,3.883592393752379,14.176414581442787,4234.022488324245,0,0,
326,banking77__4,3.8230796501891904,14.130674663191416,4220.361499406503,0,0,
327,banking77__4,3.777766342006474,14.426528126911975,4308.72306723771,0,0,
328,banking77__4,3.805443830529918,14.271088159002232,4262.298330155333,0,0,
329,banking77__4,3.763710488059121,14.47743256131549,4323.92652497956,0,0,
330,banking77__4,3.8449141154466036,14.137966774490842,4222.539409981265,0,0,
331,banking77__4,3.8746136521025925,14.157674878406295,4228.4255636840135,3.469831887308215,2,
332,banking77__4,3.837974006776041,14.093972600325774,4209.399816630631,0,0,
333,banking77__4,3.767604705470821,14.390329515378259,4297.911748592974,0,0,
334,banking77__4,3.8570434991961022,14.183013006710945,4235.993218004335,0,0,
335,banking77__4,3.9182259180246595,13.738083212059898,4103.107519335223,0,0,
336,banking77__4,3.859289313768346,14.05327192253549,4197.243880863934,0,0,
337,banking77__4,3.9253354102438616,13.770497611454465,4112.7886199544,0,0,
338,banking77__4,3.864309435985652,14.223264618856902,4248.015032831928,3.4329370997650734,2,
339,banking77__4,3.8146959145281594,14.275946085104627,4263.749230751248,0,0,
340,banking77__4,3.7695423900127323,14.35190108085083,4286.434456147447,0,0,
341,banking77__4,3.857484907879673,14.21299971483011,4244.949248162593,0,0,
342,banking77__4,3.8684228961100677,14.215275808580826,4245.6290414961395,0,0,
343,banking77__4,3.940232167446992,13.949015509936041,4166.10596563423,0,0,
344,banking77__4,3.8901360686545345,14.081624076249856,4205.7117241066235,0,0,
